,order_id,customer_id,date_of_sale,product_id.y,product_name.y
8980,204702,100099,15/06/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Crest,Coca Cola,Coca Cola,Coca Cola,Coca Cola"
8981,204702,100099,15/06/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Crest,Coca Cola,Coca Cola,Coca Cola,Coca Cola"
8982,204702,100099,15/06/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Crest,Coca Cola,Coca Cola,Coca Cola,Coca Cola"
8983,204703,100078,04/02/19,"2,72,73,07,62,72,73,070","Tine Milk,Harringtons"
8984,204703,100045,04/02/19,"2,72,73,07,62,72,73,070","Tine Milk,Harringtons"
8985,204705,100093,14/07/19,"2,72,73,07,65,44,91,470","Melkesjokolade,Coca Cola"
8986,204705,100006,14/07/19,"2,72,73,07,65,44,91,470","Melkesjokolade,Coca Cola"
8987,204707,100068,29/07/19,54491472,Dove Soap
8988,204708,100088,04/08/19,27273080,Trixie Wicker Cat Basket
8989,204709,100014,16/02/19,27273070,Corn ahoy
8990,204710,100071,27/03/19,"2,72,73,07,02,72,73,070","Crest,Harringtons"
8991,204710,100083,27/03/19,"2,72,73,07,02,72,73,070","Crest,Harringtons"
8992,204711,100014,13/02/19,"2,72,73,07,02,72,73,070","Corn ahoy,Corn Flakes"
8993,204711,100024,13/02/19,"2,72,73,07,02,72,73,070","Corn ahoy,Corn Flakes"
8994,204712,100070,02/01/19,"2,72,73,07,42,72,73,080","Dove Soap,Crest"
8995,204712,100072,02/01/19,"2,72,73,07,42,72,73,080","Dove Soap,Crest"
8996,204713,100070,22/01/19,27273074,Dove Soap
8997,204714,100044,03/02/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Tine Milk,Sine Moistur,Crest"
8998,204714,100028,03/02/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Tine Milk,Sine Moistur,Crest"
8999,204714,100076,03/02/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Tine Milk,Sine Moistur,Crest"
9000,204714,100047,03/02/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Tine Milk,Sine Moistur,Crest"
9001,204715,100069,14/04/19,"2,72,73,07,32,72,73,070","Havre Fras,Dove Soap"
9002,204715,100018,14/04/19,"2,72,73,07,32,72,73,070","Havre Fras,Dove Soap"
9003,204716,100024,05/09/19,"2,72,73,07,52,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Corn Flakes,Fiske Boller"
9004,204716,100032,05/09/19,"2,72,73,07,52,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Corn Flakes,Fiske Boller"
9005,204716,100005,05/09/19,"2,72,73,07,52,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Corn Flakes,Fiske Boller"
9006,204716,100027,05/09/19,"2,72,73,07,52,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Corn Flakes,Fiske Boller"
9007,204717,100004,09/08/19,54491472,Melkesjokolade
9008,204718,100008,10/07/19,"2,72,73,07,82,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Harringtons"
9009,204718,100078,10/07/19,"2,72,73,07,82,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Harringtons"
9010,204718,100051,10/07/19,"2,72,73,07,82,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Harringtons"
9011,204719,100077,16/02/19,27273080,Crest
9012,204720,100077,21/05/19,27273079,Crest
9013,204721,100062,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9014,204721,100067,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9015,204721,100015,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9016,204721,100077,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9017,204721,100094,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9018,204721,100060,15/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Uriage,Uriage,Dove Soap,Crest,Coca Cola"
9019,204722,100047,17/07/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket"
9020,204722,100049,17/07/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket"
9021,204722,100091,17/07/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket"
9022,204723,100091,30/06/19,"2,72,73,07,42,72,73,070","Trixie Wicker Cat Basket,Trixie Wicker Cat Basket"
9023,204723,100091,30/06/19,"2,72,73,07,42,72,73,070","Trixie Wicker Cat Basket,Trixie Wicker Cat Basket"
9024,204726,100053,19/01/19,27273079,Sine Moistur
9025,204727,100099,02/04/19,"2,72,73,08,12,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Crest,Coca Cola"
9026,204727,100041,02/04/19,"2,72,73,08,12,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Crest,Coca Cola"
9027,204727,100062,02/04/19,"2,72,73,08,12,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Crest,Coca Cola"
9028,204727,100077,02/04/19,"2,72,73,08,12,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Crest,Coca Cola"
9029,204728,100091,12/04/19,27273076,Trixie Wicker Cat Basket
9030,204729,100081,20/06/19,27273072,Harringtons
9031,204730,100066,23/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Dove Soap,Crest,Harringtons"
9032,204730,100079,23/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Dove Soap,Crest,Harringtons"
9033,204730,100072,23/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Dove Soap,Crest,Harringtons"
9034,204731,100031,17/05/19,"2,72,73,07,22,72,73,070","Corn Flakes,Fiske Boller"
9035,204731,100033,17/05/19,"2,72,73,07,22,72,73,070","Corn Flakes,Fiske Boller"
9036,204732,100027,21/06/19,27273080,Corn Flakes
9037,204733,100072,08/02/19,27273075,Crest
9038,204734,100096,07/01/19,"2,72,73,07,72,72,73,070","Dove Soap,Coca Cola"
9039,204734,100066,07/01/19,"2,72,73,07,72,72,73,070","Dove Soap,Coca Cola"
9040,204735,100099,17/01/19,27273081,Coca Cola
9041,204737,100018,19/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Sine Moistur,Harringtons,Trixie Wicker Cat Basket"
9042,204737,100050,19/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Sine Moistur,Harringtons,Trixie Wicker Cat Basket"
9043,204737,100003,19/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Sine Moistur,Harringtons,Trixie Wicker Cat Basket"
9044,204737,100080,19/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Sine Moistur,Harringtons,Trixie Wicker Cat Basket"
9045,204737,100084,19/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Sine Moistur,Harringtons,Trixie Wicker Cat Basket"
9046,204739,100065,26/01/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Sine Moistur,Uriage,Dove Soap"
9047,204739,100052,26/01/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Sine Moistur,Uriage,Dove Soap"
9048,204739,100007,26/01/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Sine Moistur,Uriage,Dove Soap"
9049,204739,100058,26/01/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Sine Moistur,Uriage,Dove Soap"
9050,204740,100089,06/02/19,"2,72,73,07,42,72,73,070","Corn Flakes,Trixie Wicker Cat Basket"
9051,204740,100029,06/02/19,"2,72,73,07,42,72,73,070","Corn Flakes,Trixie Wicker Cat Basket"
9052,204741,100007,21/05/19,"2,72,73,07,62,72,73,070","Melkesjokolade,Corn ahoy"
9053,204741,100015,21/05/19,"2,72,73,07,62,72,73,070","Melkesjokolade,Corn ahoy"
9054,204742,100064,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9055,204742,100001,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9056,204742,100010,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9057,204742,100001,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9058,204742,100076,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9059,204742,100037,05/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn ahoy,Fiske Boller,Dove Soap,Crest"
9060,204743,100044,13/08/19,"2,72,73,08,02,72,73,070","Tine Milk,Tine Milk"
9061,204743,100040,13/08/19,"2,72,73,08,02,72,73,070","Tine Milk,Tine Milk"
9062,204744,100021,21/03/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Tine Milk,Tine Milk"
9063,204744,100039,21/03/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Tine Milk,Tine Milk"
9064,204744,100042,21/03/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Tine Milk,Tine Milk"
9065,204745,100007,28/03/19,"2,72,73,07,02,72,73,080","Melkesjokolade,Fiske Boller"
9066,204745,100033,28/03/19,"2,72,73,07,02,72,73,080","Melkesjokolade,Fiske Boller"
9067,204746,100076,13/03/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Dove Soap,Crest,Crest,Trixie Wicker Cat Basket"
9068,204746,100072,13/03/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Dove Soap,Crest,Crest,Trixie Wicker Cat Basket"
9069,204746,100066,13/03/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Dove Soap,Crest,Crest,Trixie Wicker Cat Basket"
9070,204746,100029,13/03/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Dove Soap,Crest,Crest,Trixie Wicker Cat Basket"
9071,204746,100085,13/03/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Dove Soap,Crest,Crest,Trixie Wicker Cat Basket"
9072,204747,100049,17/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Sine Moistur,Harringtons,Harringtons"
9073,204747,100078,17/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Sine Moistur,Harringtons,Harringtons"
9074,204747,100078,17/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Sine Moistur,Harringtons,Harringtons"
9075,204748,100003,25/03/19,"2,72,73,07,82,72,73,070","Melkesjokolade,Crest"
9076,204748,100072,25/03/19,"2,72,73,07,82,72,73,070","Melkesjokolade,Crest"
9077,204749,100008,24/03/19,27273077,Corn ahoy
9078,204751,100089,06/05/19,"2,72,73,07,92,72,73,070","Havre Fras,Trixie Wicker Cat Basket"
9079,204751,100018,06/05/19,"2,72,73,07,92,72,73,070","Havre Fras,Trixie Wicker Cat Basket"
9080,204752,100079,31/08/19,27273071,Harringtons
9081,204754,100072,09/08/19,27273079,Crest
9082,204755,100018,21/02/19,27273071,Havre Fras
9083,204756,100010,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9084,204756,100005,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9085,204756,100017,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9086,204756,100020,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9087,204756,100086,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9088,204756,100055,24/02/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Havre Fras,Havre Fras,Uriage,Trixie Wicker Cat Basket"
9089,204757,100071,05/05/19,"2,72,73,07,22,72,73,080","Crest,Harringtons"
9090,204757,100078,05/05/19,"2,72,73,07,22,72,73,080","Crest,Harringtons"
9091,204758,100002,07/03/19,27273075,Melkesjokolade
9092,204759,100041,25/08/19,"2,72,73,07,82,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
9093,204759,100092,25/08/19,"2,72,73,07,82,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
9094,204759,100049,25/08/19,"2,72,73,07,82,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
9095,204759,100096,25/08/19,"2,72,73,07,82,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
9096,204760,100094,16/03/19,27273079,Coca Cola
9097,204761,100019,28/06/19,27273074,Havre Fras
9098,204762,100004,18/09/19,"5,44,91,47,22,72,73,070","Melkesjokolade,Melkesjokolade"
9099,204762,100002,18/09/19,"5,44,91,47,22,72,73,070","Melkesjokolade,Melkesjokolade"
9100,204763,100053,20/05/19,27273074,Sine Moistur
9101,204764,100014,03/08/19,27273073,Corn ahoy
9102,204765,100084,20/08/19,"2,72,73,07,12,72,73,07,00,00,00,000","Dove Soap,Harringtons,Coca Cola"
9103,204765,100067,20/08/19,"2,72,73,07,12,72,73,07,00,00,00,000","Dove Soap,Harringtons,Coca Cola"
9104,204765,100094,20/08/19,"2,72,73,07,12,72,73,07,00,00,00,000","Dove Soap,Harringtons,Coca Cola"
9105,204766,100083,23/07/19,27273077,Harringtons
9106,204767,100002,27/03/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Harringtons"
9107,204767,100016,27/03/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Harringtons"
9108,204767,100080,27/03/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Harringtons"
9109,204769,100093,04/04/19,27273071,Coca Cola
9110,204770,100018,06/01/19,27273079,Havre Fras
9111,204771,100018,29/06/19,"2,72,73,07,32,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Corn Flakes"
9112,204771,100003,29/06/19,"2,72,73,07,32,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Corn Flakes"
9113,204771,100024,29/06/19,"2,72,73,07,32,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Corn Flakes"
9114,204772,100072,13/04/19,"2,72,73,07,12,72,73,070","Melkesjokolade,Crest"
9115,204772,100006,13/04/19,"2,72,73,07,12,72,73,070","Melkesjokolade,Crest"
9116,204773,100071,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9117,204773,100071,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9118,204773,100089,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9119,204773,100093,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9120,204773,100059,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9121,204773,100056,03/09/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Uriage,Uriage,Crest,Crest,Trixie Wicker Cat Basket,Coca Cola"
9122,204774,100089,21/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Dove Soap,Harringtons,Trixie Wicker Cat Basket"
9123,204774,100078,21/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Dove Soap,Harringtons,Trixie Wicker Cat Basket"
9124,204774,100063,21/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Dove Soap,Harringtons,Trixie Wicker Cat Basket"
9125,204776,100022,30/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons"
9126,204776,100084,30/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons"
9127,204776,100028,30/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons"
9128,204776,100031,30/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons"
9129,204777,100068,12/09/19,"2,72,73,07,12,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur,Dove Soap"
9130,204777,100053,12/09/19,"2,72,73,07,12,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur,Dove Soap"
9131,204777,100010,12/09/19,"2,72,73,07,12,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur,Dove Soap"
9132,204777,100004,12/09/19,"2,72,73,07,12,72,73,08,00,00,00,00,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur,Dove Soap"
9133,204778,100002,11/01/19,"2,72,73,07,02,72,73,070","Melkesjokolade,Crest"
9134,204778,100075,11/01/19,"2,72,73,07,02,72,73,070","Melkesjokolade,Crest"
9135,204779,100093,16/08/19,"2,72,73,08,15,44,91,47,00,00,00,00,00,00,00,00,00,00,00,000","Fiske Boller,Tine Milk,Dove Soap,Trixie Wicker Cat Basket,Coca Cola"
9136,204779,100045,16/08/19,"2,72,73,08,15,44,91,47,00,00,00,00,00,00,00,00,00,00,00,000","Fiske Boller,Tine Milk,Dove Soap,Trixie Wicker Cat Basket,Coca Cola"
9137,204779,100037,16/08/19,"2,72,73,08,15,44,91,47,00,00,00,00,00,00,00,00,00,00,00,000","Fiske Boller,Tine Milk,Dove Soap,Trixie Wicker Cat Basket,Coca Cola"
9138,204779,100065,16/08/19,"2,72,73,08,15,44,91,47,00,00,00,00,00,00,00,00,00,00,00,000","Fiske Boller,Tine Milk,Dove Soap,Trixie Wicker Cat Basket,Coca Cola"
9139,204779,100092,16/08/19,"2,72,73,08,15,44,91,47,00,00,00,00,00,00,00,00,00,00,00,000","Fiske Boller,Tine Milk,Dove Soap,Trixie Wicker Cat Basket,Coca Cola"
9140,204780,100018,23/06/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Corn Flakes"
9141,204780,100030,23/06/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Corn Flakes"
9142,204780,100026,23/06/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Corn Flakes"
9143,204781,100067,11/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Dove Soap,Dove Soap"
9144,204781,100005,11/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Dove Soap,Dove Soap"
9145,204781,100067,11/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Dove Soap,Dove Soap"
9146,204782,100044,03/09/19,"2,72,73,07,52,72,73,070","Fiske Boller,Tine Milk"
9147,204782,100034,03/09/19,"2,72,73,07,52,72,73,070","Fiske Boller,Tine Milk"
9148,204783,100010,04/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
9149,204783,100032,04/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
9150,204783,100060,04/03/19,"2,72,73,07,42,72,73,07,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
9151,204784,100010,19/01/19,27273081,Corn ahoy
9152,204785,100092,17/01/19,27273075,Trixie Wicker Cat Basket
9153,204786,100085,17/08/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Sine Moistur,Sine Moistur,Trixie Wicker Cat Basket"
9154,204786,100026,17/08/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Sine Moistur,Sine Moistur,Trixie Wicker Cat Basket"
9155,204786,100047,17/08/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Sine Moistur,Sine Moistur,Trixie Wicker Cat Basket"
9156,204786,100047,17/08/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Sine Moistur,Sine Moistur,Trixie Wicker Cat Basket"
9157,204787,100052,30/06/19,"2,72,73,07,52,72,73,070","Melkesjokolade,Sine Moistur"
9158,204787,100008,30/06/19,"2,72,73,07,52,72,73,070","Melkesjokolade,Sine Moistur"
9159,204788,100058,23/07/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Dove Soap,Dove Soap"
9160,204788,100066,23/07/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Dove Soap,Dove Soap"
9161,204788,100068,23/07/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Dove Soap,Dove Soap"
9162,204788,100022,23/07/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Dove Soap,Dove Soap"
9163,204789,100090,23/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Crest,Trixie Wicker Cat Basket,Coca Cola"
9164,204789,100094,23/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Crest,Trixie Wicker Cat Basket,Coca Cola"
9165,204789,100073,23/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Crest,Trixie Wicker Cat Basket,Coca Cola"
9166,204790,100021,06/08/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Sine Moistur,Dove Soap,Dove Soap,Harringtons"
9167,204790,100050,06/08/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Sine Moistur,Dove Soap,Dove Soap,Harringtons"
9168,204790,100070,06/08/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Sine Moistur,Dove Soap,Dove Soap,Harringtons"
9169,204790,100078,06/08/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Sine Moistur,Dove Soap,Dove Soap,Harringtons"
9170,204790,100064,06/08/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Sine Moistur,Dove Soap,Dove Soap,Harringtons"
9171,204791,100055,13/07/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Crest"
9172,204791,100004,13/07/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Crest"
9173,204791,100070,13/07/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Crest"
9174,204792,100036,30/07/19,"2,72,73,08,02,72,73,070","Fiske Boller,Trixie Wicker Cat Basket"
9175,204792,100091,30/07/19,"2,72,73,08,02,72,73,070","Fiske Boller,Trixie Wicker Cat Basket"
9176,204793,100085,07/01/19,27273080,Trixie Wicker Cat Basket
9177,204795,100020,02/09/19,27273077,Havre Fras
9178,204796,100082,08/06/19,27273075,Harringtons
9179,204798,100032,31/03/19,27273078,Fiske Boller
9180,204800,100063,25/07/19,27273079,Dove Soap
9181,204801,100092,23/05/19,"2,72,73,07,82,72,73,080","Tine Milk,Coca Cola"
9182,204801,100043,23/05/19,"2,72,73,07,82,72,73,080","Tine Milk,Coca Cola"
9183,204802,100089,02/09/19,"2,72,73,07,62,72,73,070","Fiske Boller,Trixie Wicker Cat Basket"
9184,204802,100037,02/09/19,"2,72,73,07,62,72,73,070","Fiske Boller,Trixie Wicker Cat Basket"
9185,204804,100012,09/09/19,27273077,Corn ahoy
9186,204805,100090,20/07/19,27273072,Trixie Wicker Cat Basket
9187,204807,100042,14/06/19,"5,44,91,47,22,72,73,070","Tine Milk,Trixie Wicker Cat Basket"
9188,204807,100091,14/06/19,"5,44,91,47,22,72,73,070","Tine Milk,Trixie Wicker Cat Basket"
9189,204808,100024,21/02/19,27273074,Corn Flakes
9190,204809,100088,02/02/19,"2,72,73,07,22,72,73,07,00,00,00,000","Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
9191,204809,100093,02/02/19,"2,72,73,07,22,72,73,07,00,00,00,000","Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
